Type,Subtype,Name,File,Line,RawX,RawY,RawZ,id_a,id_b,id_c,id_d
herb,dracaena,dracaenaHerbPickupView (4),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,856411,12245627,5770685,26217610,-1973517976,1231870040,1601792940,1180299665
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,856947,8334325,3348240,29859240,-47902653,1199218284,2079727796,-1755612146
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,857483,17231594,3808702,24284962,645984919,1268559155,-185791103,1707657397
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,858287,12007284,3936800,30426442,1515730325,1130252817,663187861,-1307243353
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,858555,15176094,3828191,24820974,-1940429323,1322650174,-887041624,1601763292
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,858823,10121324,3377815,30983716,692049635,1175448700,686475196,1922889598
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,859091,18582618,3816095,24478428,762062309,1169597196,-380804457,-962274982
herb,dracaena,dracaenaHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,860431,10168672,3057029,28639340,597345523,1316141885,267125684,-1711495849
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,860967,15347500,3197002,23387428,1676078069,1253745600,747325834,-1046954635
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,861503,19472550,2955699,21783396,1221960825,1134017195,478597798,1635921608
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,862039,15284503,2479484,22523478,-77329535,1225906719,-147166027,-1992541147
herb,dracaena,dracaenaHerbPickupView (1),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,862575,12816778,6125041,28934142,441100063,1225263634,1026597793,1140152961
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,862843,11880174,4291846,27896184,-104589667,1208172792,1625080715,-491776480
herb,dracaena,dracaenaHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,863915,14226357,3760087,23576024,1233418978,1340561723,1413634214,-1815241110
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsTempleA/loot/loot.unity,43183,111735600,4035680,-60809544,-1779057852,1231097736,-994866765,1485405844
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsTempleA/loot/loot.unity,43987,112944472,4030916,-61008704,1335491713,1293079004,-994350452,1453149527
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1077413,28909240,8202479,17783848,-1104648389,1122157147,572398471,-218587085
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1077681,29002310,7493290,17313956,-1258712190,1094137417,1201098391,871876849
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1077949,24160568,5879824,14685307,1803804890,1179891459,40732314,723241098
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1078217,35370228,8027747,14184716,-1805931385,1200042215,-2135891804,868472942
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1078485,35079140,8026137,15064523,1185271857,1294631054,1784040890,-1065405038
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1078753,29290928,7853703,17493052,2122830781,1248678448,675727238,1815435183
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1079021,31974380,7656895,31070320,-22644812,1173915594,1970164106,-1601327546
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1079557,34362968,7587336,29321156,-269527772,1248365267,-1001921602,2023095963
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1079825,35967496,9514433,16687895,1536821268,1215881834,-737989705,-189531399
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1080361,29611394,5074920,11887247,-746754897,1191001216,-586605412,1056987029
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1081165,32632748,8010901,14121449,72810026,1162987367,-1674382447,-1974734523
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1081701,26939228,6353510,15390474,-1435647934,1337918434,1511879329,-302451747
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1081969,29621616,5086249,11470111,939373203,1316429200,1226578620,666287470
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1082505,32706054,8039533,15128775,-1649945597,1234416276,-737953642,2093829675
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1082773,29385688,5084028,11662787,293977212,1186625327,-1217593696,38974439
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1083309,36309036,8914692,15725324,1486450152,1169954996,1261463229,-1109815336
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1083577,27872460,7156465,27533508,486330540,1205221106,1412623026,-787914822
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1084113,37063924,7964243,17683276,1429532780,1194097417,-960006013,20947060
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1084381,25313280,5259536,14254080,2106240059,1238412786,-1118520689,-916416732
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1084649,26923122,5639307,17628410,37930602,1122837401,846480036,745544056
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1084917,30328198,7859580,29948026,-461953074,1219888889,-927015294,1294001657
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1085453,31797296,7706190,31335714,-834470011,1123840202,-1896212551,-1987612993
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1086257,34688712,7702759,28998282,-1426694003,1222759824,1032681647,1377616976
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1086525,33076134,8015741,13717089,-459486938,1161871902,989584023,1494237022
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1087061,37725212,9260311,17666094,-1627400524,1280552033,-2144947018,440596959
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1087329,29939860,5030518,11627463,617367713,1121228196,-1429864524,-333901923
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1087597,30633056,7705857,29772158,1313065413,1214449628,-1642751848,-2124427475
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1088401,29942088,5051693,11810905,-921494807,1281064090,-1707024731,-174085521
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1088669,27919626,8457442,22979844,-1017660756,1087925100,-1798929732,1369245311
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,97927,89398816,1119514,-72335632,250888124,1291020383,2072437160,1325170682
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,98195,90295368,1395159,-72872272,475218486,1220118819,-1011043656,-1714760846
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,98463,91386152,1948712,-71945888,-1089128859,1222267944,-781518205,1671727874
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,98731,90725672,2092456,-72829200,-1192006497,1109504470,-2144346464,1015379035
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,98999,90350696,1853685,-73833312,333292304,1217366657,173927079,2080392520
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,99267,89696632,1891982,-72335824,476025987,1128956957,658722973,-858451389
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,246097,-6052076,2539718,-79001784,679920575,1293579194,952116881,1806206797
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,246365,960676,2585067,-80490816,-339035237,1178541467,-787520124,-1710214662
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,246633,-4224804,2030730,-77605168,1596515606,1085744983,1664765083,-2008377526
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,246901,3564517,2473640,-74984344,-939011457,1272927379,-212377965,-221761348
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,247169,-6007887,2657704,-69844176,553690212,1301291407,-1463897179,1862959708
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,247437,-3457416,2744522,-72907192,1277379136,1305718571,-1741339000,181002934
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,247705,-3527908,2550448,-78604608,-1217052900,1291817149,908719752,898535399
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,247973,-2867077,2890286,-79497872,-732651227,1222445180,2138004134,-1250251148
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,248241,703201,2337517,-74359768,1951509216,1323421486,954180773,274399266
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,248509,-2203118,1207653,-82870544,-1542945726,1100542951,1989862567,-1288397096
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,248777,-2137396,2818967,-73434592,-996090515,1215008365,1322525073,-399503663
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,249045,-4501668,2176066,-82984960,1889868933,1111000989,188744117,2010571736
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,249313,595722,1195376,-74802792,-1002361994,1233304904,222734514,1016131269
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,249581,-5999005,2119053,-73657856,-449885458,1074459442,-1837830225,1596156563
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,249849,1563689,2362572,-77175848,1465604477,1305235229,1341929882,1854080991
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,250117,-5476140,2539718,-79216960,1910604423,1203668048,573958312,1869490610
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,250385,-5352290,2081478,-81824952,63700666,1184216367,402081677,677928665
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,250653,-4451008,1212584,-80251192,1184313030,1138161867,-1200214856,653534467
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,250921,-173670,2328692,-74772640,-553817307,1305946166,908400769,450277991
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,251189,-2834432,2890286,-79622960,-1902532159,1186849209,-348792645,1718649532
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,251457,5500692,2638478,-73387056,1917608821,1293645445,119684738,1473056041
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,251725,-3266969,1213071,-81025296,1211259756,1139948841,-448825935,-1360661964
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,251993,-4021034,2212903,-82773248,629735586,1154526805,-973993836,-1963295031
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,252261,867827,2574254,-80210688,1326520589,1319807416,635451541,1039534646
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,252529,1135083,1176371,-74988256,-1848985834,1149828246,-1751967861,-1479533650
herb,dracaena,dracaenaHerbPickupView (10),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,615312,17293388,4144496,36490584,1456674745,1149471239,-822985290,-1976338059
herb,dracaena,dracaenaHerbPickupView (13),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,615580,11899141,4140810,33003802,-755054079,1130516684,-1107384702,-1580300322
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,616116,15397683,3304980,34309408,-2120489857,1300597504,-561938034,-1836645824
herb,dracaena,dracaenaHerbPickupView (12),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,616652,14550303,3552116,32096256,1656303349,1276607683,1511352230,1974334236
herb,dracaena,dracaenaHerbPickupView (8),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,616920,17907108,4144496,36259356,-1807697167,1307128325,1503174565,-859589388
herb,dracaena,dracaenaHerbPickupView (15),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,617456,15595869,4519172,29995092,618860964,1220899876,-249829472,1520310303
herb,dracaena,dracaenaHerbPickupView (14),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,619332,15746335,3905880,36268932,-983338782,1221500124,-1984384329,-1900949515
herb,dracaena,dracaenaHerbPickupView (6),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,619868,16021009,3702444,30074874,1063268740,1247275786,183436682,1615464880
herb,dracaena,dracaenaHerbPickupView (16),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,620136,19291550,4489584,35952824,-480660085,1327360916,-1729291601,53611189
herb,dracaena,dracaenaHerbPickupView (7),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,620404,14666018,3212801,35199248,1028555615,1193822380,548322688,1341268788
herb,dracaena,dracaenaHerbPickupView (5),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,620672,15841298,4109674,29494530,-1713886701,1182829501,-701426536,1188332736
herb,dracaena,dracaenaHerbPickupView (9),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,620940,17939118,4144496,36097236,792969835,1179268895,938311090,-1155225089
herb,dracaena,dracaenaHerbPickupView (4),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,621208,18249402,3987505,31146864,271000956,1121269762,1266973837,19503906
herb,dracaena,dracaenaHerbPickupView (11),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,621476,17720672,3660972,30100094,-1941787162,1243382430,-794404692,773956423
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1645505,14710689,2120275,-2026476,1301486539,1259091007,-1134108485,1091559930
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1646041,11839033,1301238,838232,1049930028,1184634531,1722237364,1159884484
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1646309,13391838,3470739,1225785,1547370828,1240491143,399455136,-1789642242
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1647381,9584964,3540056,-1881803,1224571237,1173041152,153212837,209397304
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1647917,9874194,3425241,1808621,-2055179629,1183976971,-1343650121,-148684838
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1648185,19278024,2479795,-1923716,1644500156,1151890286,-1587231341,204733560
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1648721,13127863,3731625,-10345823,359470887,1204273255,1347488908,-806821813
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1649257,14693972,4169074,-6883688,-564321371,1340591736,-2014037624,-1697385830
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1650329,9729355,3390647,2541519,81861235,1292318372,-67298380,-1123789158
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1650597,8466742,3597336,-1471413,920819946,1240399513,63783605,-901312705
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1650865,10114172,3909288,-1148778,1496039191,1158772805,-219093858,644660234
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1651133,11230773,4519616,-710212,-1560081720,1192474846,1992603057,1514720621
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1651669,8102517,3367005,1645626,2131868928,1315129946,277302183,2008885236
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1652473,8661108,4482072,-5265619,1824740558,1187357059,-936989030,294951132
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1653009,10872722,3453536,2439257,1473717336,1078604879,-271370847,1623584080
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1653277,6052724,3689939,-3902996,-1456706751,1160678274,732990631,-1923893979
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1653813,14892640,3433709,-9067423,-272972185,1196322562,1840613819,257958867
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1654349,11808095,4528079,-6864502,-735190517,1264733646,1563115677,151021208
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1654885,6116292,3767469,-2273068,760314272,1172100608,1019854230,-657021133
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1655421,11648391,3642838,-4333023,-78140754,1336225515,-261471071,904760002
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1655689,10356770,3361043,2884345,339857453,1274604807,-766704735,-1983211712
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1656225,15385723,2298176,1589226,1950034804,1223787239,-1683641968,341560998
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1656493,5241060,3694657,-3858431,1922275287,1321893193,-245852025,-1117102745
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1656761,13431558,1270666,3968298,-746146174,1318978960,1457487522,539789722
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1657029,5099570,3705274,-3052938,193980620,1241280471,1975673023,292161998
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1657297,13034367,4101194,-8926521,-1395001088,1249095125,1400717218,-716059671
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1658637,12609601,3936354,-6533545,-1397529159,1165688066,543511991,-389691192
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1659173,14265895,3462141,-8697724,2070098429,1329002652,391546533,-854527895
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,852123,10959316,4143309,22127392,1235441110,1303069834,315469717,-1342692486
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,852391,11802243,4183223,26759248,437682129,1165224523,415219128,-1253973722
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,852659,18883796,3364022,20694912,2097554670,1085132546,-1435354717,386572679
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,853195,18864046,4217831,25938674,206105468,1261971025,-676870523,-1586528572
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,855339,15975609,4924696,27923880,-937990881,1285611754,1826891195,896789614
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,855607,13348892,4187750,24906990,327319377,1245002478,-2131976574,-2057065840
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,856679,15240921,4752605,27919188,441068520,1179502918,382757266,-836188988
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,857215,16825122,5338038,27842184,1353137511,1156615595,-523405130,-1197101197
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,857751,14226489,3389980,22979150,-1284537552,1272759977,-2000249963,2016153498
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,858019,11464164,4275949,28331442,609431909,1259624885,-190747506,-135349503
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,859359,12809415,4336132,28844118,-1486143361,1327348375,1070876602,1909585941
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,859627,12258836,3486843,21902786,773507693,1162233367,76709517,1444240283
herb,lithops,lithopsHerbPickupView  (4),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,859895,11008737,5875240,29040968,-262198326,1099237137,1545756862,-601266936
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,860163,18488836,3541889,21733556,-1159396530,1187717280,-557100383,-29722693
herb,lithops,lithopsHerbPickupView  (1),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,860699,13066502,5622399,27080786,-2006414513,1106544062,375297718,1741801263
herb,lithops,lithopsHerbPickupView  (2),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,861235,13756137,6114115,27809742,-1782346253,1218334678,967276960,283501549
herb,lithops,lithopsHerbPickupView  (5),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,861771,12334850,3505879,24210314,456712955,1088294026,-1902475368,339488685
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,862307,12687708,4286486,24040302,-1217318991,1253608853,1794886304,-1672383177
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,863111,14383645,4904386,26907246,1612735420,1329591662,-118471293,-1519712408
herb,lithops,lithopsHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,863379,12157375,3640474,26821138,726292293,1078516902,995226044,-959333003
herb,lithops,lithopsHerbPickupView  (3),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,863647,12018628,6058737,28383486,-434557019,1224896500,1462425780,-1762239090
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsTempleA/loot/loot.unity,43451,112967808,4029202,-60510304,-1332564502,1251614532,364468380,1231837974
